,customer_id,account_id,loan_amount,loan_type,repayment_status,risk_level,interst_rate
3419,15684103,406-0864370-9908303,,business,paid,high,21
3420,15654519,408-5988810-7910756,,home,pending,medium,13
3421,15767722,402-4702141-8547508,,business,paid,high,16
3422,15654346,408-7768926-8517944,,personal,default,high,16
3423,15660147,403-2763517-3089934,,home,pending,medium,14
3424,15814998,171-5093113-1243543,,home,paid,medium,14
3425,15802207,403-9066060-8581933,,home,default,low,5
3426,15658668,408-3677713-8485149,,personal,pending,medium,11
3427,15715079,403-6657485-3281128,,business,default,low,7
3428,15570360,404-2025769-7652308,,business,paid,medium,13
3429,15674678,404-9641041-5035566,,personal,pending,low,6
3430,15780925,404-9641041-5035566,,home,paid,medium,12
3431,15688193,404-9641041-5035566,,business,paid,medium,9
3432,15778219,404-6158849-9643565,,home,default,medium,11
3433,15696514,404-6158849-9643565,,business,paid,medium,9
3434,15712303,404-2975046-1570766,,home,default,high,22
3435,15719090,402-8465050-7143536,,personal,paid,high,24
3436,15735632,406-9924689-5296303,,personal,pending,high,24
3437,15619436,406-4178197-8942739,,business,paid,low,5
3438,15722404,171-5193873-7181165,,personal,pending,high,19
3439,15662063,404-3610194-6117904,,business,pending,high,20
3440,15745605,403-1936015-3329911,,business,paid,low,5
3441,15636658,406-4335609-4474738,,personal,paid,high,18
3442,15784130,402-7358480-3850742,,personal,default,medium,9
3443,15606755,402-3637628-6216328,,business,pending,medium,13
3444,15801699,405-4258506-7144359,,home,paid,low,5
3445,15784097,405-5073194-8292314,,personal,pending,low,7
3446,15764654,405-3644036-0542714,,business,default,medium,10
3447,15612092,407-8663785-1503551,,personal,pending,high,17
3448,15610903,402-3104369-8293129,,personal,paid,medium,14
3449,15705777,402-4182256-5782709,,home,paid,medium,11
3450,15661936,407-2055242-3022767,,business,default,low,5
3451,15700864,403-3540648-1793131,,business,paid,medium,12
3452,15722965,405-8540320-4349165,,home,paid,high,21
3453,15737521,408-6206339-7301152,,business,pending,low,6
3454,15814465,408-1329055-1078753,,home,pending,low,7
3455,15580988,406-7692730-3565952,,personal,default,medium,9
3456,15789974,406-1187718-9731502,,personal,default,medium,9
3457,15713370,407-5280017-3858715,,personal,pending,medium,10
3458,15748673,171-9235054-5255567,,personal,default,high,19
3459,15754919,408-5097072-4712322,,personal,pending,low,6
3460,15641662,402-0633442-9544323,,home,paid,low,7
3461,15813422,171-9712318-4339562,,business,default,medium,11
3462,15713596,405-5817439-9782714,,personal,pending,high,17
3463,15791216,171-6894926-6068366,,business,default,medium,9
3464,15689031,406-7687571-7143553,,personal,paid,low,7
3465,15763704,406-2921852-0802729,,personal,pending,medium,10
3466,15631339,406-2598786-8424360,,home,pending,high,18
3467,15771509,406-7359682-1029150,,personal,paid,high,20
3468,15769586,403-7088829-1117968,,business,default,low,7
3469,15656096,407-5822698-8809124,,personal,default,high,17
3470,15585280,403-3394386-2912303,,business,paid,low,6
3471,15743582,407-4011423-5932318,,business,default,low,6
3472,15761692,404-8997701-5838730,,home,default,medium,13
3473,15627840,407-0245478-1425941,,personal,default,high,16
3474,15778861,405-6381642-1973957,,personal,default,high,24
3475,15770554,406-5038784-6710761,,business,default,medium,14
3476,15806956,171-0242185-4022727,,personal,paid,low,7
3477,15701908,402-9175044-8970764,,home,default,high,17
3478,15736990,403-2901886-1961143,,personal,pending,medium,14
3479,15743714,408-0825449-6940337,,business,pending,medium,13
3480,15807993,406-0856423-5669159,,home,paid,medium,10
3481,15644686,404-0105960-6485163,,business,pending,high,16
3482,15677377,403-8949543-8343557,,business,paid,medium,9
3483,15626412,407-7419861-4520333,,personal,pending,medium,13
3484,15643679,402-6286471-9959505,,home,paid,low,7
3485,15728456,405-1389811-0202722,,personal,paid,high,20
3486,15630661,402-0601289-0557157,,business,default,high,21
3487,15734044,406-5641403-9515549,,business,default,medium,14
3488,15705001,408-5878589-1799533,,business,default,medium,14
3489,15809817,408-7690080-6207523,,business,pending,medium,12
3490,15809137,408-5134441-0429960,,business,default,high,24
3491,15751593,402-1731287-9981147,,business,paid,low,5
3492,15626491,402-4829494-8513113,,business,paid,medium,9
3493,15765461,402-5845740-6529931,,personal,paid,low,6
3494,15568120,403-2503598-5506718,,home,pending,high,18
3495,15787161,405-1790173-3197132,,personal,paid,low,5
3496,15812324,405-6253437-4457118,,home,default,medium,13
3497,15588944,404-0091108-4419524,,home,default,high,19
3498,15694253,171-0245906-2692319,,personal,default,high,22
3499,15759566,403-0327137-0797107,,business,pending,medium,12
3500,15675675,405-5738434-7198762,,business,default,medium,14
3501,15802060,402-6596009-0106747,,personal,pending,medium,9
3502,15660505,404-6204048-5616358,,business,default,medium,10
3503,15782630,404-8847664-7095520,,personal,pending,high,19
3504,15700710,404-3254731-3348353,,home,paid,medium,12
3505,15742834,408-7263987-7360342,,business,default,high,17
3506,15806511,408-6727532-6802744,,home,paid,high,19
3507,15608166,404-4478199-0613969,,home,paid,medium,11
3508,15614230,407-7400175-6494739,,personal,paid,medium,10
3509,15729958,405-4954867-1925935,,business,paid,low,7
3510,15800814,407-6774029-0041905,,personal,paid,high,19
3511,15674727,403-0553000-2528320,,business,pending,medium,11
3512,15657779,405-6849191-4869953,,home,pending,low,6
3513,15801395,402-6564556-7974723,,personal,pending,low,7
3514,15757911,402-8710192-2986707,,home,default,low,6
3515,15665340,408-9189814-1337959,,home,default,high,22
3516,15787151,408-9189814-1337959,,home,paid,medium,13
3517,15757821,408-9189814-1337959,,home,default,high,18
3518,15600688,408-9189814-1337959,,home,default,medium,13
3519,15594878,405-8457251-9440321,,home,paid,medium,11
3520,15569248,406-0389127-7131565,,personal,default,medium,12
3521,15812706,404-2074637-5033964,,personal,default,medium,10
3522,15645045,408-1361340-6284358,,personal,default,high,24
3523,15766746,408-4456614-0613922,,home,pending,high,21
3524,15700383,405-4344342-3969135,,home,default,high,24
3525,15632551,402-8855751-3141904,,business,pending,high,24
3526,15795129,408-0674219-5493938,,business,pending,high,23
3527,15650545,405-4209421-9056358,,home,default,high,16
3528,15612769,406-2527523-1804362,,business,paid,medium,9
3529,15710853,171-8822316-2264308,,home,paid,medium,10
3530,15623712,171-8822316-2264308,,personal,pending,low,7
3531,15653251,405-1382824-0139523,,business,paid,high,22
3532,15755077,408-3540833-5681167,,personal,pending,low,6
3533,15808557,402-6278253-0763545,,business,pending,low,6
3534,15614687,408-8310139-4743521,,home,default,medium,11
3535,15626882,171-8304082-3222759,,home,paid,medium,10
3536,15748034,406-3846244-8341912,,home,paid,medium,11
3537,15632324,405-0624078-6263508,,personal,paid,medium,9
3538,15761023,402-2442123-3808334,,business,default,medium,10
3539,15761453,404-3341068-9605962,,home,paid,medium,14
3540,15646726,408-4557401-8025150,,home,default,high,19
3541,15637169,408-7508098-4742752,,business,default,low,7
3542,15636024,406-1979324-5747549,,personal,paid,medium,12
3543,15801218,404-5494614-6144317,,business,paid,medium,9
3544,15642655,171-3640773-5521926,,business,paid,low,7
3545,15690130,407-9533857-8290711,,business,paid,low,6
3546,15653753,407-8876728-9460325,,business,paid,high,24
3547,15641359,403-2237052-8432357,,home,paid,medium,14
3548,15776827,407-9342493-8434757,,personal,default,low,5
3549,15647725,407-2070861-0186727,,personal,default,high,22
3550,15648455,171-9797994-2437136,,home,paid,high,22
3551,15580629,171-6350032-2622765,,business,paid,high,20
3552,15730161,405-1189923-0965941,,home,pending,high,20
3553,15626612,405-1189923-0965941,,personal,pending,medium,9
3554,15662865,406-4067771-2665902,,personal,default,high,24
3555,15629094,402-9244246-4717953,,business,default,low,6
3556,15651823,402-7088453-6629109,,home,pending,medium,12
3557,15594827,408-7633695-8931551,,home,paid,high,23
3558,15786392,405-0560909-8073133,,business,default,high,22
3559,15727353,402-9365141-1046721,,business,pending,low,7
3560,15733777,407-8090136-1054750,,home,paid,medium,14
3561,15614302,406-6561042-5214716,,home,paid,high,16
3562,15723263,404-1253860-4066769,,home,default,high,20
3563,15687270,407-3046917-1230754,,home,pending,high,21
3564,15803121,408-9924538-1973901,,personal,default,low,5
3565,15598700,407-4282851-8349923,,business,pending,high,21
3566,15741875,403-7846267-2782707,,home,default,medium,10
3567,15631709,403-6612699-7604304,,business,default,medium,11
3568,15672970,171-4960232-7222709,,business,pending,low,6
3569,15761670,404-7802625-1032323,,business,pending,medium,14
3570,15706005,405-1898130-5961124,,home,default,medium,13
3571,15790336,405-1898130-5961124,,business,pending,medium,12
3572,15754267,402-4892485-6219544,,home,pending,medium,9
3573,15791988,403-3090281-7974740,,business,default,high,21
3574,15683375,402-9417205-7334735,,business,pending,high,21
3575,15625151,402-9417205-7334735,,home,paid,low,7
3576,15635285,404-0986582-8315553,,home,paid,high,16
3577,15574296,407-4571355-7756342,,business,pending,high,16
3578,15711618,407-2953892-0208333,,home,pending,high,20
3579,15670943,407-2953892-0208333,,business,pending,high,16
3580,15634359,405-6344747-7353149,,personal,default,high,16
3581,15586629,404-4590776-3805132,,personal,pending,low,5
3582,15588461,404-4590776-3805132,,personal,paid,low,6
3583,15773221,404-0173309-3907531,,business,paid,low,5
3584,15664227,405-8038408-0378754,,business,default,medium,12
3585,15741745,405-4906553-3678745,,business,default,low,5
3586,15652626,402-1498042-8394766,,home,paid,low,5
3587,15599410,407-6748271-9702759,,business,default,medium,14
3588,15571958,407-2051046-0314708,,personal,paid,low,7
3589,15785406,402-5148068-2588303,,personal,paid,medium,14
3590,15687884,408-0613240-5232364,,personal,paid,high,18
3591,15621685,405-9361055-4426758,,home,paid,low,7
3592,15628886,405-7753219-3265959,,business,default,medium,12
3593,15699325,405-2187860-3349121,,personal,default,medium,13
3594,15578369,406-2120852-7654760,,home,default,high,22
3595,15654156,404-2190378-4631520,,business,default,high,19
3596,15707199,402-7534960-1997922,,business,default,medium,13
3597,15671630,406-3474030-9909924,,personal,default,low,7
3598,15632079,406-2091483-8620365,,home,pending,high,19
3599,15767921,403-7144869-0881115,,business,pending,medium,9
3600,15573599,405-8921078-1101948,,personal,default,low,6
3601,15747208,404-6416987-9269134,,business,paid,medium,14
3602,15582762,171-5063473-3649924,,personal,paid,medium,13
3603,15772528,405-3177818-1542719,,home,default,high,21
3604,15755798,403-2776200-4283548,,business,default,low,6
3605,15788683,403-6862234-1674742,,business,default,high,19
3606,15616922,171-1848757-2532313,,business,pending,low,5
3607,15771855,404-2581530-9985955,,home,paid,low,5
3608,15601873,407-2666753-2788354,,personal,pending,medium,12
3609,15657868,408-6453857-3083536,,business,default,medium,12
3610,15711716,407-2381438-0794755,,home,default,medium,14
3611,15734246,407-7640312-2753119,,business,pending,low,6
3612,15792151,404-2137807-2359516,,home,pending,medium,14
3613,15770159,408-7627128-0289913,,personal,paid,medium,13
3614,15747649,405-6063306-5946768,,home,default,medium,9
3615,15639357,171-6000397-9372356,,personal,paid,low,6
3616,15738907,407-6540440-8657132,,home,default,low,5
3617,15663446,408-9790389-5217951,,personal,default,low,6
3618,15750867,408-9790389-5217951,,home,paid,high,24
3619,15715939,404-4083525-3810756,,personal,paid,medium,9
3620,15763806,407-9232108-2267508,,business,paid,high,22
3621,15637993,407-9232108-2267508,,business,pending,low,5
3622,15720338,406-4628847-7663557,,personal,pending,high,20
3623,15627162,171-2218123-5633955,,business,paid,low,7
3624,15596710,408-6925218-1963509,,home,pending,medium,10
3625,15781678,408-0229199-4506731,,home,default,low,6
3626,15634968,408-0229199-4506731,,home,default,low,5
3627,15609475,408-0229199-4506731,,personal,pending,medium,9
3628,15573319,407-3195349-1836329,,business,paid,low,6
3629,15738291,405-0732799-9479569,,business,default,high,16
3630,15782456,402-0335737-1650756,,personal,pending,low,5
3631,15794841,S02-1006261-5356758,,business,paid,high,21
3632,15684696,S02-3681731-6111841,,business,default,low,7
3633,15629846,404-6128174-9534761,,home,paid,high,19
3634,15674442,S02-1926028-4838217,,home,pending,low,5
3635,15571689,406-0983295-8481143,,personal,paid,medium,10
3636,15730469,S02-6828927-1180856,,home,paid,medium,13
3637,15809320,S02-3409426-0744131,,business,paid,high,23
3638,15684367,408-8203333-2276325,,personal,default,low,6
3639,15793049,402-4104463-8046738,,home,default,high,20
3640,15603665,171-4623042-7676322,,business,default,high,23
3641,15613623,171-4623042-7676322,,business,pending,low,5
3642,15569572,171-4623042-7676322,,home,pending,high,24
3643,15698791,171-4623042-7676322,,business,default,high,16
3644,15626233,171-2966345-1086728,,home,paid,low,6
3645,15607263,171-7487513-1325931,,home,default,low,5
3646,15610900,406-6871653-0796349,,personal,pending,low,6
3647,15624775,171-2775977-3805147,,business,pending,medium,13
3648,15691703,403-5614204-2580367,,business,paid,medium,9
3649,15745355,407-0171172-4088354,,home,pending,low,7
3650,15724955,408-7553038-7673116,,personal,paid,high,19
3651,15628999,406-0855203-5983527,,home,default,high,20
3652,15654341,407-7411832-5906717,,personal,pending,low,7
3653,15744240,171-8172640-4577922,,home,pending,high,23
3654,15632365,402-1985268-9313967,,home,paid,low,5
3655,15729689,408-6286758-8429929,,business,paid,medium,11
3656,15759284,405-0811963-7601109,,home,default,low,7
3657,15602124,404-2839716-2845130,,home,pending,high,24
3658,15661903,171-0422895-4803531,,personal,paid,low,6
3659,15664668,171-8063541-5579540,,home,paid,low,5
3660,15736431,402-4909256-9477130,,home,paid,low,5
3661,15748639,171-4535326-6075545,,business,pending,medium,10
3662,15628123,408-0649800-7927512,,personal,pending,high,17
3663,15602731,407-6100465-6296335,,business,paid,low,7
3664,15794137,404-5035071-4205950,,business,paid,low,6
3665,15748696,407-7220012-7393119,,personal,default,low,5
3666,15725068,407-0057264-0247578,,personal,default,low,5
3667,15807340,405-5814486-7109148,,home,paid,low,5
3668,15586133,407-0470027-7079506,,business,pending,medium,13
3669,15576185,402-2579851-6361162,,business,default,low,6
3670,15660809,403-2354901-8317927,,business,paid,medium,9
3671,15616666,406-7452667-5189913,,home,pending,low,7
3672,15706904,404-6232003-6682757,,home,paid,medium,13
3673,15606915,171-3295889-9942703,,business,paid,high,17
3674,15749693,408-1623017-7275500,,home,pending,medium,14
3675,15791743,171-7055863-6888336,,personal,default,low,5
3676,15796480,171-3894671-2334720,,business,default,medium,9
3677,15790442,171-9415061-9761169,,business,default,high,18
3678,15609458,405-5534707-8124309,,personal,pending,high,19
3679,15593897,407-9287244-6741956,,home,default,medium,9
3680,15604576,407-3851507-3929142,,personal,paid,high,16
3681,15666270,171-0053093-2890710,,home,default,high,24
3682,15572626,405-2826853-2353927,,business,paid,high,23
3683,15727197,404-1212840-2649943,,personal,default,medium,14
3684,15714006,404-3931697-7432324,,personal,paid,high,24
3685,15642137,406-7099071-3005923,,home,pending,high,23
3686,15665327,402-0731723-0589154,,personal,pending,low,5
3687,15626806,402-0731723-0589154,,business,default,medium,14
3688,15662578,404-3039562-3141128,,business,paid,medium,10
3689,15790829,406-7026274-0491504,,personal,pending,medium,12
3690,15654959,408-5311588-1189920,,business,pending,medium,12
3691,15760244,406-9972112-3192368,,home,paid,low,7
3692,15715394,404-5350657-6422752,,personal,pending,medium,9
3693,15722246,407-8129230-1609952,,personal,paid,high,17
3694,15609704,402-3689683-2298756,,home,paid,high,18
3695,15757628,407-7096924-4051550,,personal,default,medium,13
3696,15633586,402-2546709-7241950,,personal,default,high,23
3697,15565796,405-4853153-5411515,,home,paid,high,17
3698,15717935,407-5128488-9383541,,business,default,medium,10
3699,15577700,402-8293007-3919551,,home,default,medium,14
3700,15747345,407-6228197-5812364,,home,default,low,5
3701,15678317,408-7935143-6501130,,business,default,high,24
3702,15698335,406-8976007-3243537,,business,pending,medium,13
3703,15768451,405-1177707-5695500,,personal,default,low,5
3704,15753213,402-6149975-6511510,,home,default,medium,12
3705,15769645,405-5073403-9466722,,business,pending,low,7
3706,15657565,406-9008701-4571550,,business,default,high,17
3707,15620323,171-8275846-1418762,,personal,paid,low,6
3708,15679983,171-3109209-0818768,,business,paid,high,23
3709,15812616,404-7154074-4621909,,business,pending,medium,12
3710,15601796,407-1975389-2272326,,personal,default,medium,10
3711,15729489,405-0399213-9139562,,home,paid,medium,14
3712,15613216,408-2088818-3565958,,personal,default,high,16
3713,15657937,404-6786328-6222755,,business,paid,low,6
3714,15815428,405-0768693-3052309,,business,default,high,23
3715,15640409,406-8955350-8526702,,business,pending,low,7
3716,15699492,405-5488860-3295560,,business,paid,medium,11
3717,15623536,405-0237363-1257101,,home,paid,low,6
3718,15707551,408-0722613-8459519,,personal,paid,low,7
3719,15577999,405-1805891-3126762,,home,paid,high,23
3720,15788775,408-8436166-7149112,,business,default,low,7
3721,15758362,403-9910295-7324306,,personal,default,low,6
3722,15807961,406-1983523-7143505,,personal,pending,low,5
3723,15710978,405-8999447-8732368,,home,paid,medium,13
3724,15703541,171-6026597-0374762,,business,paid,high,20
3725,15626474,402-0763073-5447565,,business,paid,low,7
3726,15608344,406-1261470-0401102,,home,paid,high,17
3727,15768367,404-6326859-7919506,,business,pending,low,5
3728,15806210,402-4803595-6620318,,business,paid,low,7
3729,15697702,404-4129727-9465127,,personal,paid,low,6
3730,15689152,405-3817167-6383529,,home,pending,high,24
3731,15568573,403-1802625-4781102,,business,default,medium,14
3732,15689598,171-7859548-3927502,,business,default,high,20
3733,15713374,408-8777109-6452328,,personal,paid,medium,11
3734,15679733,407-4829670-8890717,,personal,default,low,6
3735,15759274,407-4198707-0075555,,home,paid,high,16
3736,15607748,171-0850833-9320337,,personal,default,low,7
3737,15607577,405-9497743-9809958,,business,paid,low,6
3738,15813697,403-7713067-9877923,,home,pending,medium,12
3739,15801125,406-0966248-9743559,,personal,default,low,7
3740,15777855,403-7241074-5679506,,business,paid,medium,13
3741,15635396,171-0110608-8128325,,business,default,high,20
3742,15698031,406-7193812-3795547,,business,pending,high,20
3743,15678944,406-7318122-4046763,,home,default,high,23
3744,15718507,171-8000073-3240317,,business,paid,medium,10
3745,15808334,404-4836770-5861158,,personal,pending,low,5
3746,15804709,405-7673194-9797909,,business,paid,high,24
3747,15645835,171-6264037-5249902,,business,default,medium,9
3748,15738166,171-1465278-4587561,,personal,pending,high,16
3749,15675360,171-1465278-4587561,,personal,default,high,21
3750,15793042,403-6064949-5155523,,home,pending,low,6
3751,15630106,406-0932584-9510752,,personal,pending,high,16
3752,15810385,404-3266137-0187567,,home,paid,medium,14
3753,15578211,408-8428736-6716305,,home,paid,low,5
3754,15572792,405-3123593-3109942,,personal,default,low,5
3755,15620030,405-3123593-3109942,,business,default,low,5
3756,15783541,402-8511482-3521133,,business,paid,low,6
3757,15679284,403-0728133-3369151,,business,pending,high,20
3758,15582910,403-0728133-3369151,,business,default,medium,14
3759,15688337,402-9990035-1189946,,personal,pending,low,7
3760,15734970,171-0035884-6656354,,personal,default,medium,9
3761,15759140,171-0177661-5275516,,personal,paid,high,17
3762,15643042,404-7013305-6901958,,home,default,high,19
3763,15773868,404-7013305-6901958,,business,pending,high,16
3764,15615820,407-9948328-8613133,,home,pending,medium,11
3765,15730273,171-1957916-7964363,,business,pending,medium,10
3766,15724890,408-3143506-1114765,,business,paid,low,5
3767,15765952,408-0776717-8158745,,home,pending,medium,14
3768,15685920,405-1934396-3305957,,personal,default,medium,10
3769,15663263,406-7282379-4898718,,business,paid,high,23
3770,15568953,406-6287711-4537933,,personal,default,low,6
3771,15643361,407-6085768-0329943,,business,paid,medium,14
3772,15699486,407-3737718-1577166,,business,default,high,17
3773,15747854,402-0392118-6016339,,home,pending,medium,14
3774,15691785,402-5987942-6393917,,personal,pending,medium,9
3775,15709004,405-8573405-9778738,,personal,paid,medium,10
3776,15652218,405-5977834-2823513,,business,pending,high,21
3777,15697127,405-5977834-2823513,,business,paid,medium,12
3778,15658486,408-7626722-2624330,,personal,pending,medium,9
3779,15694160,407-0355543-7901959,,personal,pending,high,23
3780,15685290,407-8990170-7933967,,personal,paid,medium,11
3781,15701042,407-4631181-9369111,,home,pending,medium,14
3782,15680449,404-7877074-7669901,,home,default,high,20
3783,15599860,404-4650299-8891568,,business,default,medium,10
3784,15723169,408-7156144-2955559,,business,pending,high,20
3785,15803842,171-4110650-2257910,,personal,default,high,16
3786,15728224,403-2510531-3770752,,home,pending,high,21
3787,15644174,403-2510531-3770752,,business,default,medium,12
3788,15707110,408-1973611-1557945,,home,paid,medium,12
3789,15765415,406-7300465-3445920,,business,pending,medium,11
3790,15756751,402-0496893-1316333,,business,default,high,20
3791,15795151,407-7752912-7913113,,business,paid,medium,9
3792,15632859,406-3081422-3584364,,business,default,low,6
3793,15584037,405-6438645-9288322,,home,paid,high,20
3794,15621409,406-1522671-8885931,,personal,pending,medium,11
3795,15581102,404-0229649-5265174,,business,paid,high,20
3796,15578096,405-1453530-8760369,,personal,paid,high,22
3797,15669887,407-4864243-9400327,,personal,default,low,7
3798,15621834,407-4864243-9400327,,personal,pending,high,18
3799,15655341,408-3324560-4837964,,home,default,low,5
3800,15685314,408-9367267-1009943,,home,default,high,18
3801,15653997,406-0583608-1740345,,home,default,low,6
3802,15629551,171-8260646-4866766,,business,default,low,6
3803,15651264,402-7418626-1893936,,home,paid,high,20
3804,15760825,407-8940421-9402734,,home,default,high,19
3805,15597394,408-3436720-2114724,,business,pending,high,16
3806,15740383,404-1149787-8465143,,personal,paid,high,24
3807,15670562,405-3996332-6241140,,personal,paid,high,23
3808,15698117,405-3309067-2874731,,business,default,low,7
3809,15694805,406-3940751-8289163,,business,paid,low,6
3810,15746802,402-7427380-5617147,,home,default,high,24
3811,15589428,402-3674889-5247549,,business,pending,medium,9
3812,15790267,404-9433736-3754748,,personal,paid,low,6
3813,15665402,402-5270838-5123527,,business,pending,low,5
3814,15642093,402-8436185-6536321,,personal,pending,medium,10
3815,15666181,406-8269904-1213919,,personal,default,medium,9
3816,15602554,403-4544659-5526739,,business,paid,high,24
3817,15724251,405-2417023-3704312,,personal,default,low,6
3818,15740147,171-0278448-6007553,,personal,paid,high,18
3819,15718289,404-0168400-5512361,,personal,default,medium,9
3820,15763148,405-0667944-4083537,,home,pending,medium,11
3821,15685245,171-9530622-2280311,,personal,default,medium,11
3822,15626985,405-0965821-2369901,,personal,paid,medium,12
3823,15585823,402-0140422-7703512,,home,paid,high,19
3824,15728167,171-0159362-0680311,,business,paid,high,16
3825,15762928,404-8501158-6593108,,business,pending,low,6
3826,15751774,405-0917304-5435555,,personal,pending,low,5
3827,15654733,404-5119701-2377941,,home,pending,low,7
3828,15809777,406-2056504-8345934,,business,default,high,17
3829,15744200,408-7200083-4150720,,business,paid,low,7
3830,15720713,402-8168995-4745919,,home,default,medium,10
3831,15695356,406-6622294-4344359,,home,default,medium,11
3832,15653315,402-3472099-9850751,,business,default,high,19
3833,15604792,406-3412335-1441943,,home,paid,medium,10
3834,15704819,405-4487626-6963550,,home,default,low,5
3835,15670859,403-3611197-9527554,,business,paid,high,23
3836,15602797,408-9330245-0574735,,personal,default,low,7
3837,15662533,406-0094514-6250718,,personal,paid,low,6
3838,15778154,408-8552126-2844343,,personal,default,low,7
3839,15806230,402-2112428-8756338,,personal,paid,low,7
3840,15662884,402-2112428-8756338,,personal,default,low,5
3841,15750778,402-5614347-4428318,,home,pending,low,5
3842,15717185,402-1482834-5739526,,personal,pending,medium,13
3843,15677804,402-1482834-5739526,,business,default,medium,11
3844,15568915,402-1482834-5739526,,business,pending,high,23
3845,15736495,402-1482834-5739526,,personal,default,medium,12
3846,15737354,402-1482834-5739526,,personal,default,low,6
3847,15667889,408-8562063-2229136,,business,default,low,7
3848,15577831,406-9972228-2945132,,business,default,low,6
3849,15729836,406-1847890-8665900,,personal,pending,low,7
3850,15775293,405-3241271-6537140,,personal,paid,high,24
3851,15697597,171-9524976-7689925,,home,paid,medium,10
3852,15639669,405-3970307-9201122,,personal,paid,high,16
3853,15631392,403-9217527-2368324,,business,pending,high,24
3854,15580935,402-9072294-6318761,,home,paid,high,16
3855,15590344,404-1547535-6017100,,business,default,medium,13
3856,15653306,403-7686259-9173167,,home,pending,medium,13
3857,15805025,404-6248807-4940313,,business,default,medium,12
3858,15658449,171-3192152-4942727,,personal,pending,high,21
3859,15694450,404-5553822-6322736,,home,paid,high,21
3860,15605666,407-8640982-0776301,,business,pending,medium,13
3861,15615126,402-0771307-8446702,,home,paid,low,7
3862,15726588,404-7948037-0967564,,home,default,high,22
3863,15645095,403-4257033-0298732,,business,paid,low,5
3864,15808960,402-9302749-9525143,,home,pending,medium,14
3865,15729435,406-2133422-3835543,,home,default,high,19
3866,15656840,171-6141777-3318700,,business,paid,medium,13
3867,15659149,406-3596354-9054705,,home,pending,medium,9
3868,15585490,403-5422201-2513110,,business,default,high,23
3869,15674929,407-5314518-2637926,,personal,pending,low,7
3870,15746341,403-5757641-4749167,,business,paid,low,5
3871,15662091,171-6433977-7334732,,home,paid,low,7
3872,15620123,402-9352650-3377955,,business,default,medium,10
3873,15616240,402-0727867-2021157,,home,pending,high,20
3874,15624186,408-8446091-4878743,,business,paid,medium,11
3875,15605036,406-0977571-5269124,,personal,default,medium,14
3876,15805151,171-5167647-1013911,,personal,default,medium,11
3877,15753847,171-9890532-6736325,,home,pending,low,5
3878,15653222,405-1740312-2926732,,home,paid,high,22
3879,15757541,402-6070675-3797150,,business,paid,medium,9
3880,15726945,403-9927725-9297958,,business,paid,medium,9
3881,15794276,405-2668088-4616368,,personal,pending,high,20
3882,15568328,171-3239704-1655545,,home,pending,high,16
3883,15604355,406-8716688-5086751,,home,paid,low,5
3884,15735788,171-8366335-3568319,,home,pending,medium,9
3885,15618255,171-6466840-1095568,,personal,pending,medium,10
3886,15720941,S02-8357726-8633940,,business,paid,low,6
3887,15769110,S02-6358630-3384547,,personal,default,high,23
3888,15576094,S02-8920429-3367507,,home,default,low,5
3889,15756150,S02-0827522-8659612,,personal,default,medium,14
3890,15719579,S02-7924344-3280541,,home,default,medium,10
3891,15748854,S02-7832149-5714447,,business,default,high,17
3892,15612455,S02-9649067-3246849,,home,default,low,5
3893,15664802,S02-2310917-8166336,,business,pending,medium,12
3894,15735687,S02-0668744-7285638,,personal,pending,medium,11
3895,15664734,408-1020919-0332346,,business,paid,low,7
3896,15767894,402-8608966-0497909,,home,default,high,19
3897,15666884,404-2427692-9501135,,home,pending,high,16
3898,15750156,404-1071598-3355562,,personal,default,low,6
3899,15751120,408-5330747-2682707,,personal,default,low,6
3900,15575748,,,personal,paid,medium,11
3901,15714610,,,personal,paid,low,7
3902,15720305,,,personal,default,high,23
3903,15678129,,,business,default,medium,12
3904,15566633,,,home,paid,high,24
3905,15680436,,,business,default,medium,10
3906,15674343,,,business,default,medium,13
3907,15658890,,,personal,default,low,7
3908,15599004,,,home,default,low,5
3909,15726487,,,personal,default,high,21
3910,15698716,,,home,pending,high,23
3911,15710527,,,home,paid,low,7
3912,15655590,,,business,default,low,7
3913,15732266,,,business,pending,medium,10
3914,15669326,,,personal,pending,medium,13
3915,15672246,,,personal,pending,low,7
3916,15620276,,,home,default,high,16
3917,15640258,,,home,default,high,22
3918,15740283,,,personal,default,high,17
3919,15759717,,,personal,default,low,7
3920,15620268,,,business,pending,high,16
3921,15743871,,,home,pending,medium,14
3922,15614491,,,personal,paid,low,7
3923,15595047,,,home,pending,medium,14
3924,15732334,,,personal,default,low,6
3925,15701206,,,business,default,high,20
3926,15581280,,,business,paid,medium,14
3927,15651943,,,home,default,high,17
3928,15609545,,,home,pending,low,5
3929,15658548,,,business,paid,medium,10
3930,15626008,,,personal,paid,high,23
3931,15774133,,,personal,pending,medium,10
3932,15763798,,,personal,pending,medium,10
3933,15758013,,,business,default,high,21
3934,15705765,,,personal,paid,low,6
3935,15648362,,,business,paid,low,6
3936,15761102,,,home,paid,high,17
3937,15610165,,,home,default,medium,10
3938,15723717,,,business,default,high,17
3939,15654611,,,home,pending,medium,13
3940,15659736,,,home,pending,low,6
3941,15603170,,,personal,paid,low,5
3942,15786167,,,business,pending,high,17
3943,15671915,,,personal,pending,high,21
