,customer_id,name,age,gender,city,country,occupation,estimated_salary,registration_date,customer_segment
3964,15714981,,37,Male,,,admin.,55775.84,2024-07-18 21:54:00,high value
3965,15775892,,23,Female,,,management,134077.71,2024-07-04 15:47:00,high value
3966,15782778,,35,Male,,,retired,198490.33,2024-07-18 23:24:00,high value
3967,15786643,,32,Male,,,student,116052.92,2024-07-12 23:03:00,high value
3968,15595657,,40,Male,,,entrepreneur,123202.99,2024-07-11 4:11:00,low
3969,15743673,,27,Male,,,blue-collar,85129.77,2024-07-21 23:52:00,high value
3970,15634310,,30,Male,,,management,180598.86,2024-07-23 9:41:00,medium
3971,15790809,,40,Male,,,management,198694.2,2024-07-11 15:57:00,high value
3972,15668695,,22,Female,,,admin.,42934.43,2024-07-26 17:42:00,high value
3973,15669281,,38,Male,,,management,114793.45,2024-07-11 6:40:00,high value
3974,15621031,,27,Male,,,retired,63297.7,2024-07-03 8:48:00,high value
3975,15720071,,49,Female,,,management,61820.41,2024-07-10 15:46:00,medium
3976,15792180,,22,Male,,,technician,102246.0,2024-07-25 0:00:00,high value
3977,15813894,,21,Male,,,management,154882.79,2024-07-24 13:36:00,medium
3978,15669490,,37,Male,,,admin.,140723.05,2024-07-03 7:45:00,high value
3979,15783030,,40,Female,,,retired,72852.74,2024-07-25 20:36:00,medium
3980,15695792,,65,Male,,,housemaid,85733.33,2024-07-27 12:42:00,medium
3981,15575676,,24,Male,,,retired,162597.15,2024-07-01 5:36:00,high value
3982,15627665,,46,Male,,,management,74379.57,2024-07-08 20:56:00,low
3983,15814092,,44,Female,,,retired,173117.22,2024-07-02 16:18:00,high value
3984,15695225,,38,Male,,,student,66485.26,2024-07-01 9:59:00,medium
3985,15615091,,24,Male,,,admin.,92811.2,2024-07-28 18:36:00,high value
3986,15794345,,38,Male,,,management,46635.11,2024-07-15 21:58:00,medium
3987,15726484,,37,Male,,,student,124830.11,2024-07-26 7:39:00,medium
3988,15650442,,32,Female,,,management,167087.34,2024-07-13 13:13:00,low
3989,15714256,,30,Male,,,retired,163625.56,2024-07-01 16:43:00,low
3990,15778752,,32,Male,,,management,172129.26,2024-07-09 6:19:00,medium
3991,15601659,,59,Female,,,services,163141.18,2024-07-25 8:35:00,medium
3992,15602811,,38,Male,,,management,94003.11,2024-07-27 22:53:00,low
3993,15779414,,40,Male,,,technician,138351.68,2024-07-14 16:55:00,medium
3994,15763097,,80,Male,,,entrepreneur,34164.05,2024-07-11 16:06:00,low
3995,15633666,,33,Female,,,management,97794.71,2024-07-30 15:49:00,low
3996,15718789,,30,Male,,,admin.,75786.55,2024-07-21 22:29:00,low
3997,15690620,,39,Male,,,management,136812.02,2024-07-05 12:22:00,high value
3998,15737071,,60,Female,,,unemployed,84361.72,2024-07-07 20:07:00,medium
3999,15665062,,19,Male,,,management,2766.63,2024-07-01 9:20:00,low
4000,15600692,,38,Male,,,management,163185.76,2024-07-29 14:27:00,medium
4001,15792064,,53,Male,,,housemaid,180598.28,2024-07-22 20:22:00,low
4002,15811486,,29,Female,,,services,69849.55,2024-07-09 2:56:00,low
4003,15626141,,26,Female,,,unemployed,19921.72,2024-07-04 0:40:00,low
4004,15738546,,41,Female,,,admin.,147606.71,2024-07-12 1:45:00,low
4005,15677052,,59,Female,,,management,126160.24,2024-07-17 12:25:00,low
4006,15656454,,37,Male,,,blue-collar,47046.72,2024-07-22 8:14:00,low
4007,15645496,,43,Female,,,management,143668.58,2024-07-14 12:30:00,medium
4008,15612505,,45,Male,,,admin.,152577.62,2024-07-07 13:03:00,high value
4009,15708513,,39,Female,,,blue-collar,191350.48,2024-07-03 3:40:00,high value
4010,15685654,,66,Male,,,management,14234.31,2024-07-14 2:46:00,low
4011,15732307,,33,Male,,,services,77906.87,2024-07-16 11:09:00,low
4012,15726814,,46,Male,,,services,57320.92,2024-07-08 15:58:00,medium
4013,15653776,,57,Female,,,retired,27145.73,2024-07-07 6:49:00,high value
4014,15597914,,51,Female,,,management,26912.72,2024-07-13 2:24:00,low
4015,15631603,,32,Male,,,services,26476.18,2024-07-06 5:04:00,high value
4016,15789753,,40,Male,,,retired,79329.7,2024-07-03 9:35:00,medium
4017,15678034,,46,Male,,,retired,13464.64,2024-07-28 1:27:00,high value
4018,15690209,,32,Female,,,management,114149.8,2024-07-21 15:10:00,low
4019,15592091,,31,Male,,,services,135171.6,2024-07-15 12:49:00,high value
4020,15647453,,42,Male,,,student,1187.88,2024-07-29 7:23:00,medium
4021,15697100,,48,Female,,,retired,184564.67,2024-07-11 10:44:00,low
4022,15811290,,44,Male,,,self-employed,33391.38,2024-07-29 22:44:00,low
4023,15629187,,38,Male,,,self-employed,9238.35,2024-07-09 21:26:00,high value
4024,15758073,,20,Female,,,management,28029.54,2024-07-15 8:56:00,low
4025,15640769,,63,Male,,,unemployed,42790.29,2024-07-12 11:12:00,low
4026,15606641,,56,Male,,,admin.,77142.42,2024-07-17 10:12:00,low
4027,15718280,,39,Male,,,management,146219.9,2024-07-03 7:28:00,low
4028,15764335,,41,Female,,,student,70127.93,2024-07-10 8:37:00,low
4029,15634218,,27,Male,,,services,132104.76,2024-07-09 17:34:00,medium
4030,15808760,,42,Female,,,technician,90437.87,2024-07-05 8:29:00,medium
4031,15648461,,37,Male,,,admin.,113926.31,2024-07-22 1:21:00,low
4032,15593555,,38,Male,,,admin.,12050.77,2024-07-24 16:25:00,high value
4033,15569079,,48,Male,,,unknown,64345.61,2024-07-01 0:37:00,low
4034,15800736,,42,Female,,,technician,199242.65,2024-07-01 10:29:00,medium
4035,15792607,,38,Female,,,retired,75578.67,2024-07-25 0:08:00,medium
4036,15640034,,42,Male,,,management,43435.43,2024-07-11 21:58:00,medium
4037,15807563,,52,Female,,,admin.,183239.71,2024-07-23 5:17:00,medium
4038,15684461,,31,Female,,,management,146213.75,2024-07-17 9:59:00,high value
4039,15580134,,27,Male,,,student,40315.27,2024-07-20 18:00:00,high value
4040,15679075,,37,Male,,,management,16966.73,2024-07-16 5:59:00,high value
4041,15742504,,36,Male,,,management,80608.12,2024-07-26 19:58:00,high value
4042,15567328,,38,Male,,,self-employed,19233.41,2024-07-08 10:28:00,medium
4043,15698294,,31,Male,,,self-employed,135382.23,2024-07-05 1:24:00,high value
4044,15607142,,32,Male,,,blue-collar,80410.68,2024-07-06 21:47:00,low
4045,15738516,,36,Female,,,technician,17696.22,2024-07-16 20:51:00,high value
4046,15806403,,37,Male,,,management,17974.08,2024-07-08 15:19:00,medium
4047,15656707,,21,Male,,,technician,180712.28,2024-07-30 5:47:00,high value
4048,15653715,,63,Female,,,retired,56323.21,2024-07-24 14:03:00,low
4049,15806184,,33,Male,,,unemployed,77550.18,2024-07-03 11:25:00,high value
4050,15585734,,41,Male,,,admin.,166957.82,2024-07-10 13:37:00,medium
4051,15725639,,63,Female,,,unemployed,184243.25,2024-07-03 13:07:00,high value
4052,15618401,,41,Male,,,management,114072.91,2024-07-18 22:22:00,medium
4053,15785385,,51,Male,,,technician,153917.41,2024-07-07 19:57:00,medium
4054,15734762,,56,Female,,,admin.,4176.17,2024-07-26 4:56:00,low
4055,15767129,,60,Female,,,management,142963.29,2024-07-03 8:49:00,medium
4056,15797204,,28,Female,,,blue-collar,76844.23,2024-07-11 3:31:00,low
4057,15769272,,26,Female,,,management,159742.33,2024-07-12 11:37:00,medium
4058,15771966,,39,Male,,,management,177944.64,2024-07-17 2:00:00,high value
4059,15691952,,37,Male,,,management,166678.28,2024-07-09 11:54:00,low
4060,15593250,,29,Female,,,retired,44904.26,2024-07-05 8:06:00,high value
4061,15605333,,31,Male,,,student,10625.91,2024-07-11 6:51:00,high value
4062,15800083,,45,Male,,,management,169781.45,2024-07-27 22:02:00,medium
4063,15575691,,58,Female,,,technician,49848.86,2024-07-04 5:37:00,medium
4064,15689886,,39,Male,,,management,51467.92,2024-07-03 20:03:00,medium
4065,15809838,,30,Male,,,management,735.79,2024-07-17 4:59:00,medium
4066,15736154,,44,Female,,,admin.,182495.7,2024-07-28 9:06:00,medium
4067,15767391,,32,Female,,,technician,118740.37,2024-07-16 12:39:00,medium
4068,15704910,,23,Male,,,retired,13813.24,2024-07-23 11:44:00,high value
4069,15656613,,34,Female,,,retired,130500.65,2024-07-06 15:34:00,high value
4070,15611551,,48,Male,,,technician,14152.15,2024-07-22 8:00:00,medium
4071,15732430,,54,Female,,,blue-collar,66963.15,2024-07-24 9:51:00,medium
4072,15741865,,38,Female,,,management,93261.69,2024-07-06 2:51:00,low
4073,15634143,,30,Male,,,admin.,196582.28,2024-07-22 23:16:00,low
4074,15609676,,35,Female,,,retired,43024.64,2024-07-05 4:41:00,medium
4075,15761600,,43,Male,,,management,130001.13,2024-07-05 16:05:00,high value
4076,15676404,,50,Female,,,retired,12106.82,2024-07-20 0:39:00,medium
4077,15659236,,33,Male,,,admin.,42556.33,2024-07-17 20:36:00,high value
4078,15690440,,47,Male,,,admin.,197961.93,2024-07-23 8:13:00,low
4079,15694601,,31,Female,,,student,12538.92,2024-07-24 12:51:00,medium
4080,15812262,,37,Female,,,management,35140.49,2024-07-13 8:25:00,high value
4081,15762821,,33,Male,,,management,117626.9,2024-07-29 11:13:00,high value
4082,15669301,,29,Female,,,admin.,62454.01,2024-07-26 11:47:00,high value
4083,15672640,,45,Female,,,admin.,109089.04,2024-07-29 9:41:00,medium
4084,15750458,,39,Female,,,technician,142331.39,2024-07-01 1:12:00,low
4085,15627251,,34,Male,,,technician,193209.11,2024-07-23 0:06:00,low
4086,15764294,,31,Male,,,management,47832.82,2024-07-21 1:59:00,low
4087,15659962,,60,Male,,,student,70174.03,2024-07-02 18:27:00,high value
4088,15788536,,40,Male,,,retired,176768.59,2024-07-10 23:08:00,low
4089,15596979,,47,Female,,,entrepreneur,129392.75,2024-07-23 9:49:00,high value
4090,15681220,,37,Female,,,student,97893.32,2024-07-21 22:38:00,medium
4091,15635097,,39,Male,,,technician,176142.09,2024-07-19 9:12:00,medium
4092,15780779,,40,Female,,,entrepreneur,114093.73,2024-07-13 14:24:00,low
4093,15798470,,48,Female,,,technician,158323.81,2024-07-10 12:51:00,high value
4094,15760880,,29,Male,,,technician,25514.77,2024-07-19 17:08:00,high value
4095,15616929,,62,Male,,,admin.,61513.87,2024-07-25 5:48:00,high value
4096,15758775,,34,Male,,,unemployed,59553.34,2024-07-14 18:45:00,high value
4097,15663386,,26,Female,,,retired,110253.2,2024-07-05 14:25:00,medium
4098,15621267,,32,Male,,,blue-collar,148769.08,2024-07-10 20:40:00,high value
4099,15720509,,34,Male,,,entrepreneur,8236.78,2024-07-05 7:15:00,high value
4100,15693322,,37,Female,,,admin.,11407.58,2024-07-18 4:31:00,low
4101,15589544,,57,Female,,,blue-collar,49684.09,2024-07-06 1:23:00,low
4102,15772030,,33,Male,,,services,68064.83,2024-07-06 2:08:00,high value
4103,15693337,,41,Male,,,services,163911.32,2024-07-06 3:09:00,high value
4104,15676571,,55,Male,,,management,944.41,2024-07-29 1:51:00,high value
4105,15701392,,28,Male,,,blue-collar,185547.71,2024-07-03 5:14:00,medium
4106,15741092,,34,Male,,,retired,140509.86,2024-07-02 18:28:00,medium
4107,15643865,,40,Female,,,management,164652.02,2024-07-08 5:24:00,medium
4108,15769389,,39,Female,,,retired,73641.86,2024-07-03 18:31:00,medium
4109,15807768,,28,Male,,,student,40321.87,2024-07-09 13:24:00,medium
4110,15801630,,40,Male,,,management,173844.89,2024-07-28 18:13:00,low
4111,15705034,,40,Male,,,technician,145613.17,2024-07-12 8:26:00,low
4112,15763107,,30,Female,,,management,174971.64,2024-07-30 21:29:00,high value
4113,15667085,,33,Male,,,admin.,131834.75,2024-07-25 11:31:00,medium
4114,15647008,,54,Male,,,student,110498.1,2024-07-01 10:47:00,low
4115,15584505,,23,Female,,,retired,196241.43,2024-07-12 9:36:00,low
4116,15748068,,31,Female,,,technician,194667.92,2024-07-22 6:14:00,high value
4117,15663964,,37,Male,,,technician,83093.25,2024-07-24 10:32:00,medium
4118,15782311,,28,Male,,,retired,52545.24,2024-07-20 18:45:00,low
4119,15588197,,36,Male,,,technician,59571.5,2024-07-29 20:29:00,high value
4120,15610105,,21,Female,,,management,99818.31,2024-07-10 2:49:00,high value
4121,15606133,,42,Male,,,management,172967.87,2024-07-18 20:24:00,high value
4122,15599403,,60,Male,,,technician,178616.73,2024-07-09 10:00:00,low
4123,15648225,,38,Female,,,services,159649.44,2024-07-29 6:37:00,high value
4124,15608406,,26,Male,,,student,60941.27,2024-07-15 19:10:00,high value
4125,15633378,,49,Female,,,unemployed,178342.63,2024-07-14 7:14:00,high value
4126,15664759,,32,Male,,,admin.,191545.65,2024-07-29 9:20:00,low
4127,15625545,,52,Male,,,management,117977.45,2024-07-22 20:29:00,medium
4128,15772148,,37,Female,,,admin.,49637.65,2024-07-13 18:14:00,low
4129,15810829,,48,Male,,,unemployed,13921.82,2024-07-12 14:22:00,high value
4130,15731669,,39,Male,,,admin.,173197.12,2024-07-10 4:02:00,medium
4131,15738634,,47,Male,,,management,137696.25,2024-07-01 16:18:00,low
4132,15737571,,28,Female,,,unemployed,80698.54,2024-07-15 9:45:00,low
4133,15667602,,33,Male,,,self-employed,73018.74,2024-07-20 4:18:00,high value
4134,15684147,,43,Male,,,management,79649.62,2024-07-12 14:20:00,medium
4135,15789874,,29,Female,,,student,166194.53,2024-07-23 5:12:00,high value
4136,15757952,,44,Male,,,management,102530.35,2024-07-28 6:20:00,high value
4137,15698732,,51,Male,,,management,74265.38,2024-07-15 8:21:00,low
4138,15714355,,32,Male,,,blue-collar,125898.39,2024-07-11 13:16:00,medium
4139,15599090,,40,Male,,,technician,83681.2,2024-07-05 6:50:00,high value
4140,15762048,,33,Female,,,admin.,99505.75,2024-07-22 23:39:00,medium
4141,15790596,,39,Male,,,technician,92748.16,2024-07-12 7:20:00,medium
4142,15609623,,63,Female,,,management,28092.77,2024-07-03 6:24:00,high value
4143,15711901,,45,Male,,,unemployed,126145.08,2024-07-04 3:49:00,medium
4144,15779809,,44,Male,,,retired,188593.98,2024-07-24 4:29:00,high value
4145,15729018,,33,Female,,,housemaid,56410.17,2024-07-11 8:28:00,low
4146,15698246,,24,Female,,,management,84694.49,2024-07-03 17:34:00,low
4147,15712409,,66,Male,,,blue-collar,195429.92,2024-07-29 11:31:00,low
4148,15758306,,32,Male,,,services,137898.57,2024-07-12 3:41:00,high value
4149,15621435,,39,Female,,,blue-collar,78774.36,2024-07-30 19:33:00,medium
4150,15566295,,33,Female,,,management,148779.41,2024-07-14 13:12:00,medium
4151,15569098,,44,Male,,,unemployed,35300.08,2024-07-23 14:20:00,high value
4152,15662532,,31,Male,,,management,197077.36,2024-07-15 2:37:00,high value
4153,15664001,,53,Female,,,services,70140.8,2024-07-04 0:36:00,medium
4154,15703437,,34,Male,,,blue-collar,196288.46,2024-07-06 7:35:00,high value
4155,15708003,,41,Male,,,student,1557.82,2024-07-26 7:16:00,low
4156,15599452,,43,Female,,,admin.,23970.13,2024-07-09 8:15:00,low
4157,15719793,,62,Male,,,technician,180243.56,2024-07-12 6:59:00,high value
4158,15771580,,38,Female,,,management,148977.72,2024-07-05 20:27:00,low
4159,15732268,,29,Male,,,management,39934.41,2024-07-02 10:14:00,medium
4160,15722350,,37,Female,,,self-employed,133031.96,2024-07-16 4:39:00,medium
4161,15611371,,43,Male,,,technician,52856.88,2024-07-13 8:05:00,low
4162,15673584,,74,Female,,,blue-collar,937.15,2024-07-26 16:10:00,high value
4163,15636396,,35,Female,,,student,193022.44,2024-07-07 11:16:00,low
4164,15706170,,34,Male,,,technician,37490.84,2024-07-30 0:00:00,low
4165,15725478,,60,Male,,,housemaid,111558.7,2024-07-04 9:50:00,medium
4166,15654562,,45,Female,,,management,5669.31,2024-07-12 0:46:00,high value
4167,15737509,,34,Male,,,technician,68106.29,2024-07-05 12:43:00,medium
4168,15690796,,37,Male,,,housemaid,101834.58,2024-07-16 18:41:00,high value
4169,15716728,,42,Female,,,unemployed,73151.25,2024-07-02 20:00:00,high value
4170,15605665,,69,Female,,,services,37196.15,2024-07-05 19:29:00,low
4171,15748481,,27,Female,,,admin.,7819.76,2024-07-02 23:41:00,low
4172,15757777,,35,Female,,,technician,23129.46,2024-07-16 17:36:00,low
4173,15747808,,29,Male,,,management,189680.79,2024-07-02 16:54:00,high value
4174,15810593,,51,Male,,,technician,66586.56,2024-07-13 14:55:00,medium
4175,15693376,,43,Male,,,management,2920.63,2024-07-22 15:40:00,low
4176,15579808,,39,Female,,,student,87684.93,2024-07-18 4:27:00,high value
4177,15598275,,32,Female,,,services,199418.02,2024-07-06 1:42:00,medium
4178,15737080,,32,Female,,,admin.,28515.17,2024-07-06 6:16:00,high value
4179,15668580,,33,Male,,,management,92916.53,2024-07-24 15:28:00,low
4180,15569438,,36,Male,,,management,198313.69,2024-07-25 2:07:00,low
4181,15675842,,26,Male,,,unknown,36308.93,2024-07-27 19:54:00,low
4182,15577587,,52,Male,,,admin.,41730.37,2024-07-15 15:37:00,high value
4183,15625592,,26,Male,,,housemaid,31399.4,2024-07-04 6:11:00,high value
4184,15635141,,59,Male,,,retired,60192.14,2024-07-03 7:21:00,medium
4185,15642570,,35,Male,,,management,29062.25,2024-07-26 3:55:00,low
4186,15702175,,29,Female,,,admin.,28805.09,2024-07-14 2:30:00,low
4187,15677785,,32,Male,,,retired,133814.28,2024-07-06 18:09:00,high value
4188,15786153,,47,Male,,,unemployed,151902.78,2024-07-10 12:14:00,low
4189,15759499,,32,Female,,,technician,167376.26,2024-07-16 14:23:00,low
4190,15659568,,31,Female,,,management,31022.56,2024-07-28 16:34:00,high value
4191,15715597,,36,Male,,,admin.,188997.08,2024-07-04 14:39:00,low
4192,15610147,,60,Male,,,management,2085.32,2024-07-03 15:42:00,medium
4193,15802362,,45,Male,,,management,70399.71,2024-07-07 23:14:00,medium
4194,15660524,,54,Female,,,technician,195771.95,2024-07-08 21:39:00,low
4195,15747168,,47,Female,,,housemaid,166475.44,2024-07-17 4:56:00,low
4196,15796910,,57,Female,,,services,84106.17,2024-07-10 13:06:00,low
4197,15707674,,58,Female,,,technician,81436.68,2024-07-25 14:32:00,low
4198,15565706,,35,Male,,,technician,83256.26,2024-07-12 6:26:00,low
4199,15587596,,39,Female,,,management,117523.41,2024-07-20 21:40:00,low
4200,15751943,,43,Female,,,technician,79476.63,2024-07-16 10:07:00,low
4201,15621227,,46,Female,,,housemaid,173052.19,2024-07-28 15:10:00,medium
4202,15757588,,30,Male,,,retired,100995.68,2024-07-07 15:18:00,high value
4203,15640922,,52,Female,,,technician,122782.5,2024-07-26 20:23:00,low
4204,15567557,,27,Male,,,technician,11631.34,2024-07-16 19:07:00,low
4205,15670103,,38,Female,,,student,168303.55,2024-07-11 5:47:00,low
4206,15720929,,47,Female,,,retired,9308.1,2024-07-04 0:27:00,high value
4207,15732774,,37,Male,,,management,153157.97,2024-07-24 17:15:00,low
4208,15628558,,44,Female,,,entrepreneur,75408.24,2024-07-05 12:29:00,high value
4209,15729201,,55,Male,,,unemployed,153356.8,2024-07-03 21:48:00,medium
4210,15731117,,28,Male,,,technician,152987.42,2024-07-10 7:53:00,medium
4211,15615207,,47,Male,,,technician,5557.88,2024-07-07 6:44:00,high value
4212,15773512,,25,Female,,,technician,194313.93,2024-07-27 21:37:00,high value
4213,15572145,,34,Female,,,admin.,94767.77,2024-07-09 0:54:00,low
4214,15642710,,26,Male,,,management,1540.89,2024-07-05 16:53:00,high value
4215,15574213,,53,Female,,,management,5036.39,2024-07-01 14:20:00,high value
4216,15718852,,56,Male,,,admin.,71776.76,2024-07-02 12:10:00,medium
4217,15583840,,35,Male,,,retired,23481.69,2024-07-24 5:04:00,medium
4218,15782418,,19,Female,,,blue-collar,143022.31,2024-07-18 23:02:00,high value
4219,15813504,,25,Female,,,student,161407.48,2024-07-25 8:56:00,high value
4220,15711314,,45,Female,,,management,125939.22,2024-07-28 10:45:00,medium
4221,15621064,,23,Male,,,management,76611.33,2024-07-19 5:10:00,medium
4222,15627847,,40,Male,,,technician,136985.08,2024-07-06 9:58:00,high value
4223,15588090,,51,Female,,,self-employed,140937.91,2024-07-23 7:47:00,low
4224,15735270,,47,Male,,,student,48161.18,2024-07-25 17:00:00,high value
4225,15671804,,36,Male,,,management,130041.45,2024-07-12 13:12:00,low
4226,15753215,,36,Female,,,blue-collar,91652.43,2024-07-21 9:34:00,low
4227,15789941,,36,Female,,,technician,125961.48,2024-07-26 0:11:00,medium
4228,15691061,,37,Female,,,admin.,73225.31,2024-07-20 23:09:00,high value
4229,15808326,,34,Female,,,admin.,20460.2,2024-07-04 23:59:00,medium
4230,15566660,,41,Female,,,management,81602.02,2024-07-16 4:34:00,high value
4231,15778947,,36,Male,,,student,8742.91,2024-07-14 11:54:00,medium
4232,15632977,,47,Male,,,services,145789.71,2024-07-13 14:05:00,low
4233,15591747,,32,Male,,,technician,129576.99,2024-07-22 4:29:00,medium
4234,15567335,,42,Female,,,self-employed,190040.29,2024-07-03 8:07:00,high value
4235,15609299,,29,Male,,,management,87771.06,2024-07-22 4:21:00,high value
4236,15669945,,35,Male,,,admin.,39519.53,2024-07-29 20:07:00,low
4237,15736271,,29,Female,,,services,190035.83,2024-07-18 20:42:00,medium
4238,15710390,,39,Female,,,management,148948.52,2024-07-23 6:51:00,high value
4239,15756481,,39,Female,,,retired,184691.77,2024-07-06 8:37:00,medium
4240,15736730,,45,Female,,,technician,143458.31,2024-07-17 8:21:00,medium
4241,15626040,,63,Male,,,management,27166.75,2024-07-10 10:09:00,high value
4242,15746553,,50,Male,,,admin.,159456.87,2024-07-05 19:27:00,medium
4243,15622518,,26,Female,,,retired,70454.79,2024-07-04 14:57:00,medium
4244,15684908,,64,Male,,,services,95421.0,2024-07-10 11:11:00,medium
4245,15569446,,34,Female,,,technician,187985.85,2024-07-17 12:18:00,low
4246,15777504,,30,Female,,,admin.,92621.9,2024-07-22 1:24:00,high value
4247,15677906,,54,Female,,,management,150836.98,2024-07-15 10:57:00,medium
4248,15703292,,26,Male,,,retired,90177.3,2024-07-27 13:31:00,low
4249,15712938,,44,Male,,,student,34416.79,2024-07-28 23:14:00,medium
4250,15631359,,38,Female,,,technician,85231.88,2024-07-20 4:17:00,low
4251,15720847,,35,Male,,,services,118983.18,2024-07-20 5:26:00,low
4252,15787830,,33,Male,,,technician,111868.23,2024-07-07 21:21:00,high value
4253,15599869,,29,Female,,,management,83056.22,2024-07-21 17:06:00,medium
4254,15592078,,27,Female,,,technician,1676.92,2024-07-27 22:41:00,high value
4255,15596228,,29,Male,,,admin.,32089.57,2024-07-20 14:44:00,low
4256,15578462,,76,Female,,,admin.,13455.43,2024-07-05 4:50:00,high value
4257,15756894,,29,Male,,,management,24865.54,2024-07-28 23:29:00,low
4258,15796167,,35,Male,,,student,117644.36,2024-07-13 12:18:00,high value
4259,15664808,,37,Female,,,technician,98897.32,2024-07-17 7:27:00,high value
4260,15664555,,40,Male,,,management,106174.7,2024-07-06 16:09:00,high value
4261,15607278,,46,Female,,,technician,46386.37,2024-07-17 8:08:00,high value
4262,15585222,,41,Male,,,services,185054.14,2024-07-27 0:28:00,medium
4263,15750299,,24,Male,,,entrepreneur,47997.39,2024-07-14 10:53:00,medium
4264,15761294,,56,Female,,,technician,130846.79,2024-07-13 19:45:00,low
4265,15810454,,32,Male,,,technician,40861.55,2024-07-07 13:15:00,medium
4266,15673984,,35,Female,,,management,171840.24,2024-07-07 5:41:00,high value
4267,15609319,,41,Female,,,technician,101455.07,2024-07-09 20:24:00,medium
4268,15709941,,46,Male,,,management,90747.94,2024-07-20 11:29:00,low
4269,15580252,,44,Male,,,services,2048.55,2024-07-16 1:50:00,low
4270,15741275,,57,Female,,,unknown,84421.34,2024-07-07 7:26:00,medium
4271,15707132,,33,Male,,,entrepreneur,78698.09,2024-07-06 10:45:00,medium
4272,15600708,,34,Female,,,technician,168544.85,2024-07-17 11:29:00,low
4273,15804787,,75,Male,,,retired,39351.64,2024-07-04 12:15:00,medium
4274,15690021,,42,Female,,,technician,28204.98,2024-07-06 0:05:00,high value
4275,15763895,,32,Male,,,blue-collar,22375.14,2024-07-29 15:19:00,low
4276,15623478,,32,Female,,,management,134942.45,2024-07-02 18:01:00,high value
4277,15797910,,51,Male,,,admin.,134901.57,2024-07-06 6:39:00,low
4278,15577751,,30,Male,,,management,8693.8,2024-07-08 17:15:00,high value
4279,15781777,,33,Male,,,management,42437.75,2024-07-16 23:20:00,high value
4280,15740527,,62,Female,,,student,5893.23,2024-07-11 18:02:00,medium
4281,15721251,,41,Female,,,technician,36242.19,2024-07-01 14:44:00,high value
4282,15602994,,53,Female,,,technician,90076.85,2024-07-03 13:39:00,medium
4283,15750769,,35,Male,,,management,150507.43,2024-07-15 9:00:00,medium
4284,15740175,,42,Female,,,technician,87422.15,2024-07-21 15:52:00,high value
4285,15679968,,40,Male,,,entrepreneur,192867.4,2024-07-06 7:30:00,low
4286,15694404,,42,Female,,,retired,175674.01,2024-07-22 17:30:00,high value
4287,15657529,,53,Male,,,management,72496.05,2024-07-22 16:09:00,high value
4288,15762882,,31,Female,,,admin.,145250.43,2024-07-13 21:17:00,high value
4289,15642579,,37,Female,,,student,180712.52,2024-07-29 14:00:00,low
4290,15598884,,23,Female,,,services,180622.43,2024-07-05 10:36:00,high value
4291,15770185,,32,Male,,,student,86306.75,2024-07-18 3:02:00,high value
4292,15800287,,46,Female,,,admin.,150156.82,2024-07-06 18:28:00,low
4293,15665861,,44,Male,,,admin.,101617.43,2024-07-25 23:37:00,medium
4294,15662203,,42,Female,,,student,85424.34,2024-07-17 22:57:00,high value
4295,15616454,,34,Female,,,admin.,197221.81,2024-07-03 23:29:00,medium
4296,15702788,,40,Male,,,management,70196.57,2024-07-23 11:09:00,high value
4297,15778149,,68,Male,,,self-employed,110440.5,2024-07-15 12:49:00,medium
4298,15680001,,38,Male,,,unknown,124389.61,2024-07-22 2:53:00,low
4299,15711991,,30,Male,,,management,3183.15,2024-07-09 5:54:00,low
4300,15633834,,28,Female,,,technician,146723.72,2024-07-22 6:45:00,high value
4301,15765266,,32,Male,,,technician,2139.25,2024-07-04 13:50:00,low
4302,15791867,,44,Male,,,blue-collar,69228.2,2024-07-06 19:48:00,low
4303,15675380,,56,Male,,,management,115462.27,2024-07-28 6:53:00,low
4304,15770576,,50,Male,,,blue-collar,62375.1,2024-07-29 16:48:00,high value
4305,15775294,,31,Female,,,management,91829.17,2024-07-04 14:49:00,high value
4306,15727059,,40,Female,,,management,182547.04,2024-07-12 0:17:00,high value
4307,15702499,,46,Male,,,self-employed,14725.36,2024-07-06 16:21:00,high value
4308,15611699,,40,Female,,,management,126996.67,2024-07-13 8:35:00,medium
4309,15654000,,35,Female,,,blue-collar,133991.11,2024-07-01 20:51:00,low
4310,15657881,,38,Male,,,services,169920.92,2024-07-01 6:04:00,medium
4311,15719991,,52,Female,,,admin.,80259.67,2024-07-14 9:05:00,low
4312,15720687,,41,Female,,,self-employed,191035.18,2024-07-29 5:24:00,high value
4313,15687079,,69,Male,,,services,40421.87,2024-07-29 21:36:00,medium
4314,15582276,,34,Male,,,blue-collar,155643.04,2024-07-18 17:00:00,low
4315,15763980,,30,Male,,,retired,78670.52,2024-07-08 22:01:00,medium
4316,15720774,,44,Male,,,management,104240.77,2024-07-28 8:40:00,medium
4317,15592194,,28,Female,,,management,95957.09,2024-07-12 9:46:00,high value
4318,15803685,,77,Female,,,retired,59595.66,2024-07-07 2:10:00,medium
4319,15759456,,34,Male,,,admin.,46266.63,2024-07-05 4:28:00,medium
4320,15611544,,36,Male,,,management,189085.07,2024-07-18 15:29:00,medium
4321,15794257,,34,Male,,,blue-collar,123954.15,2024-07-01 9:29:00,medium
4322,15681697,,31,Male,,,management,129803.08,2024-07-19 14:04:00,medium
